出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/09/07","114/6","2305","全友","電腦及週邊設備業","61861","58613","58821","5.541432787948066","5.168222233556043","352109","337776","4.24334470181422","-"
"114/09/07","114/6","2308","台達電","電子零組件業","42208156","41044766","34828692","2.8344417897278302","21.187887274089995","242954492","194741962","24.757134777146796","-"
"114/09/07","114/6","2312","金寶","其他電子業","11194907","13445417","13405082","-16.738119762295213","-16.48759030343865","79157486","73163106","8.193173209458877","-"
"114/09/07","114/6","2313","華通","電子零組件業","5716554","5982592","5324038","-4.446868514516785","7.372524388443509","34930372","32440913","7.673825332844363","-"
"114/09/07","114/6","2314","台揚","通信網路業","112475","105412","162332","6.700375668804311","-30.71298326885642","568918","932460","-38.987409647598824","-"
"114/09/07","114/6","2316","楠梓電","電子零組件業","250761","274694","240139","-8.712603842821467","4.423271521910227","1644983","1552533","5.954784858035223","-"
"114/09/07","114/6","2317","鴻海","其他電子業","540236697","615744933","490725274","-12.262908219498089","10.089438148645264","3439520440","2873941626","19.679551208810807","-"
"114/09/07","114/6","2321","東訊","通信網路業","79003","66536","51131","18.73722496092341","54.510962038684944","370481","334466","10.767910639646482","智慧機電專案項目出貨及光纖線纜客戶需求增加"
"114/09/07","114/6","2323","中環","光電業","462767","547334","543601","-15.450711996696715","-14.870097737127047","3411201","3604056","-5.351054478620754","無"
"114/09/07","114/6","2324","仁寶","電腦及週邊設備業","60519899","57624778","82656762","5.024090504956045","-26.781672139540138","379541136","436780227","-13.104780725341763","無"
"114/09/07","114/6","2327","國巨*","電子零組件業","11056490","10211491","10003610","8.274981586920068","10.525000474828587","63875083","59923300","6.594735269920048","-"
"114/09/07","114/6","2328","廣宇","電子零組件業","1973488","1684368","1926771","17.164895082309805","2.4246264864895726","11452641","10107323","13.310329550168724","-"
"114/09/07","114/6","2329","華泰","半導體業","1758522","1791671","1355267","-1.8501722693507905","29.75465351107937","9341364","8236389","13.415769944814409","-"
"114/09/07","114/6","2330","台積電","半導體業","263708978","320515951","207868693","-17.72360246744787","26.863249195490926","1773045533","1266154378","40.033914016131135","-"
"114/09/07","114/6","2331","精英","電腦及週邊設備業","1803301","1868400","1850924","-3.484211089702419","-2.5729311414190965","8929347","8449876","5.674296285531291","-"
"114/09/07","114/6","2332","友訊","通信網路業","1082609","1051174","1343458","2.9904658981291394","-19.41623779827877","6487328","7283559","-10.93189469598585","-"
"114/09/07","114/6","2337","旺宏","半導體業","2200717","2268224","2177579","-2.97620517197596","1.0625561690299181","12936718","12216036","5.899475083406761","無"
"114/09/07","114/6","2338","光罩","半導體業","508515","559936","651331","-9.183370956680763","-21.926792982369946","3217890","3847924","-16.373348330164525","-"
"114/09/07","114/6","2340","台亞","半導體業","415265","385638","407775","7.682593520348099","1.8367972533872847","2117615","2038253","3.893628514222719","-"
"114/09/07","114/6","2342","茂矽","半導體業","168632","180241","166007","-6.4408209009049","1.5812586216243893","1077462","827200","30.254110251450676","-"
"114/09/07","114/6","2344","華邦電","半導體業","7105364","7093516","7377553","0.16702577396033222","-3.6894211400446735","41010574","41605334","-1.4295282427008038","-"
"114/09/07","114/6","2345","智邦","通信網路業","24543014","18280186","8618959","34.260198446558476","184.75612890141375","103355359","43260102","138.9161241459856","客戶需求增加"
"114/09/07","114/6","2347","聯強","電子通路業","32410004","29523080","36882130","9.778532592127922","-12.125454793418927","184671723","203959947","-9.456868509580461","本月營收係當月自結數，前期調整數反應在本年累計營收內"
"114/09/07","114/6","2348","海悅","其他","430970","378156","623084","13.96619384592602","-30.83276091185137","3250481","3937455","-17.4471581262516","-"
"114/09/07","114/6","2349","錸德","光電業","765750","760763","618842","0.6555260968264756","23.739177366759204","3972725","3797062","4.62628737692458","-"
"114/09/07","114/6","2351","順德","半導體業","836627","845205","942830","-1.0149017102359783","-11.264278820147853","5157491","5173171","-0.30310229451143217","-"
"114/09/07","114/6","2352","佳世達","電腦及週邊設備業","18785593","17548673","17434169","7.048510163702976","7.751582538863768","103210449","96771766","6.653472666810689","-"
"114/09/07","114/6","2353","宏碁","電腦及週邊設備業","28685486","19168323","28193375","49.650472813923265","1.7454845331571691","127869997","126001551","1.482875397303641","-"
"114/09/07","114/6","2354","鴻準","其他電子業","13604963","14754321","5979163","-7.789975560379905","127.5395904075537","71221758","22341808","218.78242799329402","配合客戶策略需求，訂單增加。"
"114/09/07","114/6","2355","敬鵬","電子零組件業","1307723","1347960","1262683","-2.985029229353987","3.567007712941411","7931258","8269955","-4.095512007018176","-"
"114/09/07","114/6","2356","英業達","電腦及週邊設備業","63274343","61203003","50930365","3.384376416954573","24.23697140203099","343611725","284664763","20.707502178624054","-"
"114/09/07","114/6","2357","華碩","電腦及週邊設備業","68573006","63215719","58460515","8.474612145121691","17.297984802220782","335699519","266603513","25.917140109102764","-"
"114/09/07","114/6","2359","所羅門","其他電子業","428060","315200","219556","35.805837563451774","94.9662045218532","2254084","1541898","46.18891781427825","本月較去年6月增加百分比達50％以上，係機電事業群及智動化事業群本月交貨較去年同期增加。"
"114/09/07","114/6","2360","致茂","其他電子業","2377777","1951862","1765344","21.820958653839256","34.691992042344154","13320446","9932938","34.10378681513969","-"
"114/09/07","114/6","2362","藍天","電腦及週邊設備業","1713014","2195197","2163344","-21.96536347307326","-20.8163842643611","9750704","12147868","-19.73320750604139","-"
"114/09/07","114/6","2363","矽統","半導體業","266932","185030","17761","44.26417337729017","1402.9108721355778","1106054","84451","1209.6991154634047","113年9月1日及114年1月1日起分別新增合併個體聯暻半導體(山東)有限公司與紘康科技(股)公司營收"
"114/09/07","114/6","2364","倫飛","電腦及週邊設備業","114055","156978","106245","-27.34332199416479","7.350934161607605","766072","556654","37.620856043430926","-"
"114/09/07","114/6","2365","昆盈","電腦及週邊設備業","95985","63015","89038","52.32087598190907","7.802286664120937","467071","487179","-4.127435706383075","-"
"114/09/07","114/6","2367","燿華","電子零組件業","1434730","1322948","1631543","8.44946286626534","-12.062998033150214","8645499","9292462","-6.962234550972606","-"
"114/09/07","114/6","2368","金像電","電子零組件業","4631945","4684086","3171100","-1.113152064244764","46.06745293431302","25874276","18510125","39.784447700920445","-"
"114/09/07","114/6","2369","菱生","半導體業","462307","465055","451902","-0.5908978507918419","2.3024903629548","2576445","2724970","-5.450518721307024","-"
"114/09/07","114/6","2371","大同","電機機械","4537514","4180316","4764670","8.544760731006939","-4.767507508389878","23551872","23490750","0.2601960346093675","-"
"114/09/07","114/6","2373","震旦行","其他電子業","843204","836202","937010","0.8373574806087525","-10.011205856927887","5252226","5615778","-6.4737601806909035","-"
"114/09/07","114/6","2374","佳能","光電業","881599","786913","541819","12.032588100590536","62.71097912771608","3826176","2794759","36.90540042987607","配合客戶，調整市場出貨需求，故今年六月營收增加。"
"114/09/07","114/6","2375","凱美","電子零組件業","458767","486847","472955","-5.767725794756874","-2.999862566206087","2770738","2616856","5.8804152769583045","-"
"114/09/07","114/6","2376","技嘉","電腦及週邊設備業","25447702","46728346","22932130","-45.541188211540806","10.969639540679387","168014728","129085240","30.15797003592355","AI訂單需求暢旺，PC產品需求回溫"
"114/09/07","114/6","2377","微星","電腦及週邊設備業","19560912","20714566","14709037","-5.569288779692512","32.98567404514653","114856982","94298558","21.801419275149467","-"
"114/09/07","114/6","2379","瑞昱","半導體業","10207732","10276326","10223159","-0.6674953675078038","-0.1509024754481467","66936759","56296624","18.900129783981363","無"
"114/09/07","114/6","2380","虹光","電腦及週邊設備業","242660","228243","173019","6.316513540393353","40.25049272045267","1342765","1416625","-5.213800405894291","-"
"114/09/07","114/6","2382","廣達","電腦及週邊設備業","189868451","160242327","111318180","18.488326121225136","70.56373990304189","989793642","568893510","73.98575033840692","產品組合變更"
"114/09/07","114/6","2383","台光電","電子零組件業","8035115","7277046","5246479","10.41726271896591","53.15252381644909","44187761","28351043","55.85938407980264","受惠於AI伺服器成長力道"
"114/09/07","114/6","2385","群光","電子零組件業","8346496","8123837","8361276","2.740810776976446","-0.17676727810444243","47775559","47519762","0.5382960461796926","-"
"114/09/07","114/6","2387","精元","電腦及週邊設備業","1703936","1543009","2014071","10.429427177676864","-15.398414455101136","9385609","10959953","-14.36451415439464","-"
"114/09/07","114/6","2388","威盛","半導體業","931278","590410","1021761","57.73411696956352","-8.855593431340598","4176965","5119748","-18.414636814155696","-"
"114/09/07","114/6","2390","云辰","其他電子業","50888","52313","64686","-2.7239883011870853","-21.330736171660018","352125","332365","5.945271012290704","-"
"114/09/07","114/6","2392","正崴","電子零組件業","9558929","5226685","7412648","82.8870306896245","28.954308905535513","42753591","40721343","4.990621257260597","-"
"114/09/07","114/6","2393","億光","光電業","1655534","1608070","1754479","2.9516128029252457","-5.639565933818529","10078171","10505858","-4.070938327930951","-"
"114/09/07","114/6","2395","研華","電腦及週邊設備業","5838214","5854510","4931183","-0.27834951174393757","18.393780964932755","35187042","28523032","23.36361015196421","-"
"114/09/07","114/6","2397","友通","電腦及週邊設備業","1010310","954137","740496","5.887309684039084","36.43692876126272","5499224","4073962","34.984666032721954","-"
"114/09/07","114/6","2399","映泰","電腦及週邊設備業","176939","129368","194602","36.771844660194176","-9.076474034182588","950861","1155565","-17.714624447780956","-"
"114/09/07","114/6","2401","凌陽","半導體業","542783","562971","593568","-3.585975121276229","-8.55588576203569","3247807","3134450","3.6164877410710012","-"
"114/09/07","114/6","2402","毅嘉","電子零組件業","932475","938145","854372","-0.604384183681627","9.141568309822887","5239102","4382602","19.54318461954793","-"
"114/09/07","114/6","2404","漢唐","其他電子業","5794137","4982233","3741404","16.295986157211033","54.86531259388187","26302707","23625149","11.333507356927147","營收較去年同期增加50%以上,係因本月正在投入進行的專案較去年同期增加所致。"
"114/09/07","114/6","2405","輔信","電腦及週邊設備業","133802","138170","137214","-3.1613230078888326","-2.4866267290509714","839065","868616","-3.4020787091188742","-"
"114/09/07","114/6","2406","國碩","光電業","493953","434264","849462","13.744864874822689","-41.85107750552703","2373911","4112495","-42.27565018316132","-"
"114/09/07","114/6","2408","南亞科","半導體業","4074153","3333121","3363197","22.23237620236409","21.139290978197234","17714034","19423980","-8.80327306762054","-"
"114/09/07","114/6","2409","友達","光電業","21921538","24177397","25221323","-9.33044611874471","-13.083314463717862","141338620","133805277","5.63007914852267","-"
"114/09/07","114/6","2412","中華電","通信網路業","19157690","18524239","18106867","3.419579071507337","5.803450149603463","112538805","109059204","3.190561522895399","-"
"114/09/07","114/6","2413","環科","電子零組件業","248627","231086","228282","7.59068052586483","8.912222601869617","1563237","1539829","1.5201687979639298","-"
"114/09/07","114/6","2414","精技","電子通路業","2719385","2363739","1956324","15.045908198832443","39.004837644480155","13908068","10913517","27.43891817825546","-"
"114/09/07","114/6","2415","錩新","電子零組件業","194113","181556","180807","6.916323338253762","7.35922834845996","1122428","1150995","-2.481939539268198","-"
"114/09/07","114/6","2417","圓剛","電腦及週邊設備業","327001","295576","288183","10.631783365361192","13.469913214866942","1655208","1642920","0.7479366006865824","-"
"114/09/07","114/6","2419","仲琦","通信網路業","958408","876460","973101","9.349884763708555","-1.50991520921261","4288481","4548649","-5.719676325871704","-"
"114/09/07","114/6","2420","新巨","電子零組件業","190307","198146","190157","-3.9561737304815643","0.07888218682457128","1124472","1119384","0.4545357089256234","-"
"114/09/07","114/6","2421","建準","電子零組件業","1563439","1472294","1187216","6.190679307257925","31.689515639950944","8825430","6736958","31.000222949289576","-"
"114/09/07","114/6","2423","固緯","其他電子業","261148","224480","214987","16.33464005702067","21.47153083674827","1377914","1315163","4.771347734083152","-"
"114/09/07","114/6","2424","隴華","通信網路業","14991","14702","4818","1.9657189498027479","211.14570361145704","100324","44943","123.22497385577287","本月增加因本月銷售監控系統軟硬體增加。本年增加因銷售監控系統軟硬體增加。"
"114/09/07","114/6","2425","承啟","電腦及週邊設備業","506419","910953","386342","-44.40777954515765","31.080493448809605","4147934","2468457","68.03752303564535","本年營業收入較去年同期增加，主係本期子公司相關產品需求增加所致。"
"114/09/07","114/6","2426","鼎元","光電業","208634","226294","227410","-7.804007176504901","-8.256453102326194","1271555","1204158","5.597022982033919","-"
"114/09/07","114/6","2427","三商電","資訊服務業","565923","1123056","298929","-49.60865709278968","89.31686119446424","3146530","2338672","34.543450299999314","本月營收較去年本月增加百分比89.32%，主係本月大型專案驗收所致。"
"114/09/07","114/6","2428","興勤","電子零組件業","663913","668821","651705","-0.7338286327731934","1.8732401930321234","3950877","3510812","12.53456465341921","-"
"114/09/07","114/6","2429","銘旺科","光電業","28185","34313","21687","-17.85912044997523","29.962650435744916","206875","124534","66.11929272327237","本年累計營收較去年累計增加主要係面板出貨量增加所致。"
"114/09/07","114/6","2430","燦坤","電子通路業","1475748","1555551","1563012","-5.130207881323081","-5.583066540755925","8861637","9402713","-5.754466822501123","-"
"114/09/07","114/6","2431","聯昌","電子零組件業","27628","35713","30488","-22.638814997339903","-9.380739963264235","222248","187195","18.725393306445152","-"
"114/09/07","114/6","2432","倚天酷碁-創","電腦及週邊設備業","305096","233437","236798","30.697361600774514","28.842304411354824","1471620","1169451","25.83853449182565","-"
"114/09/07","114/6","2433","互盛電","其他電子業","222793","221405","233167","0.6269054447731532","-4.449171623771803","1346660","1376311","-2.154382258079751","-"
"114/09/07","114/6","2434","統懋","半導體業","3454","4351","3641","-20.615950356239946","-5.13595166163142","22578","24565","-8.088744148178302","-"
"114/09/07","114/6","2436","偉詮電","半導體業","314605","314829","256446","-0.07114973525310565","22.67884856850955","1724013","1410951","22.188013616348123","-"
"114/09/07","114/6","2438","翔耀","光電業","38033","36493","26421","4.219987394842847","43.94988834639113","218775","149720","46.1227624899813","-"
"114/09/07","114/6","2439","美律","通信網路業","3454770","3527908","3265801","-2.073126623483379","5.786298675271396","19134803","18642656","2.639897448088942","-"
"114/09/07","114/6","2440","太空梭","電子零組件業","258826","272983","376125","-5.186037225761311","-31.186174808906614","1787377","1896202","-5.739103745276084","-"
"114/09/07","114/6","2441","超豐","半導體業","1407796","1442618","1275336","-2.4138060110160833","10.386282516921032","8217500","7465517","10.072751826832622","-"
"114/09/07","114/6","2442","新美齊","建材營造","15289","178395","14020","-91.42969253622579","9.051355206847362","711486","459144","54.95922847734044","本年累計營收較去年同期增加，主係本期營建專案交屋認列收入增加所致。"
"114/09/07","114/6","2444","兆勁","通信網路業","112234","110466","121478","1.600492459218221","-7.609608324140996","600439","636024","-5.5949146573085295","-"
"114/09/07","114/6","2449","京元電子","半導體業","2815411","2764705","2246985","1.8340473938449129","25.297276127789015","15677364","12520379","25.214771853152367","以上營收不含停業部門營收:114年6月0仟元暨113年6月803,541仟元;114年1~6月985,800仟元暨113年1~6月4,729,675仟元。"
"114/09/07","114/6","2450","神腦","通信網路業","2475699","2435640","2362945","1.6447011873675912","4.771757277465197","14869658","15551407","-4.383841282013904","-"
"114/09/07","114/6","2451","創見","半導體業","1052487","1105232","684277","-4.7723012001100225","53.81007983608977","6213284","5064236","22.68946391913805","本月營收較去年同期增加主係市場價格上漲所致"
"114/09/07","114/6","2453","凌群","資訊服務業","604913","509156","533975","18.807006104219532","13.284891614775972","3181673","2948128","7.921806651542945","-"
"114/09/07","114/6","2454","聯發科","半導體業","56433621","45180526","43092056","24.906958807872222","30.96061371497336","303680808","260729268","16.473616609854478","海外子公司之營收係以當月平均匯率換算之"
"114/09/07","114/6","2455","全新","通信網路業","263848","218948","296919","20.50715238321428","-11.138054486240355","1507750","1712995","-11.981646181103857","-"
"114/09/07","114/6","2457","飛宏","電子零組件業","750056","804741","712613","-6.795354033160979","5.25432457729511","4674355","4942791","-5.430858800220362","-"
"114/09/07","114/6","2458","義隆","半導體業","988850","969487","1029664","1.9972418402722265","-3.9638173229325293","6150602","6257332","-1.7056790338118546","-"
"114/09/07","114/6","2459","敦吉","其他電子業","371544","354743","464499","4.736104729339268","-20.01188377154741","2350577","2613189","-10.049483600305987","-"
"114/09/07","114/6","2460","建通","電子零組件業","255729","248848","286797","2.7651417732913264","-10.832749296540758","1473658","1490328","-1.1185457161108159","-"
"114/09/07","114/6","2461","光群雷","其他電子業","436403","370868","430687","17.670707637218634","1.3271819209774152","2581197","2782974","-7.250409094731032","-"
"114/09/07","114/6","2462","良得電","電子零組件業","360265","350517","362218","2.7810348713471815","-0.5391780640387833","2066485","1892025","9.22080839312377","-"
"114/09/07","114/6","2464","盟立","其他電子業","568069","536332","658546","5.91741682390758","-13.73890358456357","3364854","3187594","5.560934046180285","-"
"114/09/07","114/6","2465","麗臺","電腦及週邊設備業","145673","299296","211274","-51.328116647065116","-31.05020021394019","1578340","1659196","-4.8732036480319385","-"
"114/09/07","114/6","2466","冠西電","光電業","77900","68889","131932","13.08046277344714","-40.95443107055149","447380","446235","0.25659125796945553","-"
"114/09/07","114/6","2467","志聖","電子零組件業","447821","585624","526154","-23.530968676147154","-14.887846524021484","2819153","2429360","16.045090064873055","-"
"114/09/07","114/6","2468","華經","資訊服務業","199002","251977","187040","-21.023744230624224","6.3954234388366125","1443069","1096000","31.666879562043796","-"
"114/09/07","114/6","2471","資通","資訊服務業","88694","76882","85586","15.363804271480971","3.6314350477881896","438541","369354","18.731894063689577","-"
"114/09/07","114/6","2472","立隆電","電子零組件業","936936","930985","922421","0.6392154545991611","1.5735764905612513","5606021","4926883","13.784333827289993","-"
"114/09/07","114/6","2474","可成","其他電子業","1790965","1775356","1566490","0.8792039455748594","14.329807403813621","9434622","8331306","13.243013760387628","無"
"114/09/07","114/6","2476","鉅祥","電子零組件業","595099","564128","545166","5.490066084292926","9.159228565244348","3457947","3052951","13.265722247097973","-"
"114/09/07","114/6","2477","美隆電","其他電子業","295630","201172","273448","46.953850436442444","8.11196278634329","1175519","1143688","2.7831891215086633","-"
"114/09/07","114/6","2478","大毅","電子零組件業","459694","467096","406317","-1.5846849469916249","13.136787286773627","2711304","2341487","15.794108615593425","-"
"114/09/07","114/6","2480","敦陽科","資訊服務業","843112","623476","634547","35.22765912400798","32.86832969031451","4247469","3540323","19.974053214918527","-"
"114/09/07","114/6","2481","強茂","半導體業","1090442","1116743","1084829","-2.3551524388332856","0.5174087344641414","6471760","6189677","4.557313733818421","-"
"114/09/07","114/6","2482","連宇","其他電子業","45548","49146","54784","-7.321043421641639","-16.85893691588785","253065","298522","-15.227353427888062","-"
"114/09/07","114/6","2483","百容","電子零組件業","147231","157422","160098","-6.473682204520334","-8.036952366675411","890619","923466","-3.556925755793933","-"
"114/09/07","114/6","2484","希華","電子零組件業","210235","205150","173372","2.478674140872532","21.26237224003876","1247348","1039777","19.9630305344319","-"
"114/09/07","114/6","2485","兆赫","通信網路業","151802","227430","277224","-33.25330871037242","-45.2421146798257","1073928","1957868","-45.148089656708216","-"
"114/09/07","114/6","2486","一詮","光電業","520374","527889","452531","-1.4235947329836387","14.991901107327454","2950111","2511376","17.469904944540364","-"
"114/09/07","114/6","2488","漢平","其他電子業","261968","223781","273537","17.064451405615312","-4.2294095497135675","1298039","1127677","15.107340133743971","-"
"114/09/07","114/6","2489","瑞軒","光電業","2033192","2294309","2191769","-11.381073778640976","-7.23511464939964","11704307","10223668","14.48246363242625","-"
"114/09/07","114/6","2491","吉祥全","光電業","13867","14124","17129","-1.8195978476352308","-19.043727012668572","87882","99069","-11.292129727765497","-"
"114/09/07","114/6","2492","華新科","電子零組件業","3147542","3176437","2851405","-0.9096670262939262","10.38565198560008","18251483","17018399","7.245593430968448","-"
"114/09/07","114/6","2493","揚博","電子零組件業","307656","297670","330712","3.3547216716498136","-6.971624857882387","1841612","1764700","4.3583611945373155","-"
"114/09/07","114/6","2495","普安","電腦及週邊設備業","93895","74644","115197","25.790418519907828","-18.491801001762198","543076","674536","-19.488952405801914","-"
"114/09/07","114/6","2496","卓越","其他","67387","69238","62642","-2.6733874462000635","7.57479007694518","404454","387728","4.313848883753559","-"
"114/09/07","114/6","2497","怡利電","汽車工業","335875","333790","404091","0.6246442373947692","-16.881346033442963","2129475","1971848","7.993871738592427","-"
"114/09/07","114/6","2498","宏達電","通信網路業","319657","218558","402835","46.25728639537331","-20.64815619298224","1403324","1361489","3.0727387441249983","-"
"114/09/07","114/6","2501","國建","建材營造","4262129","967364","1497156","340.5920625534959","184.68168981722678","11373261","11397552","-0.21312471309628594","本月交屋入帳增加"
"114/09/07","114/6","2504","國產","建材營造","1834580","2039970","1734376","-10.068285317921342","5.777524596742575","11242654","10652741","5.537663968362697","-"
"114/09/07","114/6","2505","國揚","建材營造","378576","74785","70480","406.21916159657684","437.13961407491485","1134653","399874","183.75263207910493","本年度營建收入1,130,661仟元，租賃收入3,992仟元。"
"114/09/07","114/6","2506","太設","建材營造","64751","71380","83435","-9.286915102269543","-22.393479954455564","534746","901839","-40.7049373557808","-"
"114/09/07","114/6","2509","全坤建","建材營造","19817","21086","544604","-6.0182111353504695","-96.361209245617","132542","643450","-79.4013520864092","本月營收及累計營收較去年同期減少,主要係認列租金所致."
"114/09/07","114/6","2511","太子","建材營造","668189","666636","597943","0.23296071619294487","11.747942529639113","3830272","3890350","-1.5442826480907887","-"
"114/09/07","114/6","2514","龍邦","其他","1858613","1814286","1909143","2.443220087681876","-2.6467373056916115","10115349","11986250","-15.608726665971426","-"
"114/09/07","114/6","2515","中工","建材營造","1787936","1445423","1587835","23.696385072051573","12.602128054867162","9810097","10128297","-3.141693021047862","-"
"114/09/07","114/6","2516","新建","建材營造","823231","828186","736978","-0.5982955519653798","11.703605806414846","4796326","4298638","11.577806737855107","-"
"114/09/07","114/6","2520","冠德","建材營造","2231298","1537412","4389625","45.133379991830424","-49.16882421619159","10066093","15156986","-33.587766063780755","-"
"114/09/07","114/6","2524","京城","建材營造","333992","277263","490008","20.460357133840432","-31.8394801717523","2769575","2187049","26.635251427837236","-"
"114/09/07","114/6","2527","宏璟","建材營造","-50033","26777","197974","-286.8506554132278","-125.27251053168598","181309","887681","-79.57498245428256","本月營收為負數係房地銷售換戶，新戶尚未過戶完成所致，本月及本年累計營收較去年低主要係因本年房地銷售收入較去年低所致。"
"114/09/07","114/6","2528","皇普","建材營造","853166","137539","396","520.3084216113248","215345.9595959596","5281812","791","667638.5587863463","主係114年6月皇普莊園案認列828,138仟元、皇普園首之道案認列25,013仟元及認列租賃收入15仟元所致。"
"114/09/07","114/6","2530","華建","建材營造","27586","3423074","1551599","-99.19411616576213","-98.22209217716691","3638597","2557720","42.25939508624869","本年度出售房地收入較去年度增加1,080,238仟元,本年度租金收入較去年度同期增加639元."
"114/09/07","114/6","2534","宏盛","建材營造","430117","775353","101478","-44.5262996338442","323.8524606318611","4089577","662899","516.923090847927","本月成屋銷售之新案及預售案陸續交屋"
"114/09/07","114/6","2535","達欣工","建材營造","1848587","2028835","1292650","-8.884310454029036","43.007542644954164","10970410","7692057","42.619977985082535","-"
"114/09/07","114/6","2536","宏普","建材營造","532928","865892","128610","-38.4532944062308","314.3752429826608","3678447","524369","601.4997072672107","今年本期預售完工交屋及租金收入"
"114/09/07","114/6","2537","聯上發","建材營造","96500","31167","297160","209.62235698013924","-67.52591196661731","432807","1236601","-65.00027090387279","本月營收較去年減少，係去年同期認列桃園市房地出售收入較高所致。"
"114/09/07","114/6","2538","基泰","建材營造","18630","19795","199017","-5.885324576913362","-90.63899063899063","143718","637593","-77.45928829206092","本月營收較去年同期減少(含本年減少)，係因本月無建案交屋認列所致。"
"114/09/07","114/6","2539","櫻花建","建材營造","588011","568961","54463","3.3482084009273043","979.6522409709344","6974776","1775123","292.91789921036457","無異常。本月有「櫻花知殷」建案陸續過戶中。"
"114/09/07","114/6","2540","愛山林","建材營造","1862073","1875921","683669","-0.7381973974383783","172.36469695130245","6702893","4949866","35.415645595254496","本月營收增加，主係建案完工交屋所致。"
"114/09/07","114/6","2542","興富發","建材營造","4430403","213075","2891266","1979.2692713833158","53.23401582559335","5923257","15239706","-61.132734450389","本月較去年同期增加，係本月認列「大港段」及「漁光891」等新建案收入所致。"
"114/09/07","114/6","2543","皇昌","建材營造","951740","831866","1613950","14.41025357449397","-41.030391276061835","5002112","6290837","-20.485747762976533","-"
"114/09/07","114/6","2545","皇翔","建材營造","1249052","1884898","1145002","-33.733708667524716","9.087320371492801","5108184","5718349","-10.67030011634477","-"
"114/09/07","114/6","2546","根基","建材營造","2009127","1720702","1186482","16.762054091876454","69.3348065963074","9281203","6510670","42.55373102921819","單月營收差異主係因在手案量規模成長及依工程全程營運進度認列所致"
"114/09/07","114/6","2547","日勝生","建材營造","480660","441146","594884","8.95712530545443","-19.201054323195784","2694130","3178596","-15.241509144288862","-"
"114/09/07","114/6","2548","華固","建材營造","2009789","3400","709831","59011.44117647059","183.13626764680606","2028004","1743068","16.346809189314474","本公司截至6月累計營收較去年同期增加，係因本期認列交屋金額較高所致。"
"114/09/07","114/6","2597","潤弘","建材營造","3017553","2429019","2468761","24.22928762599222","22.229450319411235","13974846","12137192","15.140684929430135","-"
"114/09/07","114/6","2601","益航","貿易百貨","305373","353736","389932","-13.672060519709614","-21.6855759465753","2166284","2489652","-12.9884819243814","-"
"114/09/07","114/6","2603","長榮","航運業","30109881","26372182","42354770","14.17288489818552","-28.910295109618115","196457443","194967265","0.7643221542857463","-"
"114/09/07","114/6","2605","新興","航運業","320805","381972","368046","-16.013477427664856","-12.835623807893578","2028191","2418689","-16.145027326787364","-"
"114/09/07","114/6","2606","裕民","航運業","1265404","1133699","1529898","11.617281130176528","-17.28834209862357","7050788","7998163","-11.844907386858708","-"
"114/09/07","114/6","2607","榮運","航運業","1472439","1326856","1932965","10.972027107689154","-23.824849389409533","8827498","9704983","-9.041592344880975","-"
"114/09/07","114/6","2608","嘉里大榮","航運業","1124864","1070703","972838","5.058452250530726","15.627062265248684","6319174","6086632","3.8205365463198695","-"
"114/09/07","114/6","2609","陽明","航運業","13805564","12357888","20719796","11.714590713235141","-33.3701741078918","84173425","96390649","-12.67469835170422","-"
"114/09/07","114/6","2610","華航","航運業","16892792","16620578","17563838","1.6378130772588053","-3.8206114176184043","104062307","98881111","5.2398238122546985","-"
"114/09/07","114/6","2611","志信","航運業","55016","57808","56858","-4.829781345142541","-3.2396496535228114","338995","332842","1.8486248730628947","-"
"114/09/07","114/6","2612","中航","航運業","400633","409353","397013","-2.13019081330783","0.9118089332087362","2437761","2150544","13.355550967569137","-"
"114/09/07","114/6","2613","中櫃","航運業","294281","299424","288037","-1.7176311852089345","2.167777056419835","1641301","1602788","2.4028754894596167","-"
"114/09/07","114/6","2614","東森","其他","444341","465241","489105","-4.492295390990906","-9.152227026916512","2664331","2861740","-6.898215770824743","-"
"114/09/07","114/6","2615","萬海","航運業","12206246","11232022","16600679","8.673629734699594","-26.471405175655768","71966528","65779979","9.404911789345508","-"
"114/09/07","114/6","2616","山隆","油電燃氣業","667436","669256","844514","-0.27194377039578277","-20.968036053872403","4007387","6576342","-39.06358580499615","-"
"114/09/07","114/6","2617","台航","航運業","326093","337864","381609","-3.4839462032060236","-14.547874919092578","2044741","2153487","-5.049763476631157","-"
"114/09/07","114/6","2618","長榮航","航運業","18542817","18286172","19418582","1.4034922125855538","-4.509932805598266","110251392","107289352","2.7607958709639706","-"
"114/09/07","114/6","2630","亞航","航運業","472149","510402","386926","-7.494680663477024","22.025658653075784","2643507","2525402","4.676681177887718","-"
"114/09/07","114/6","2633","台灣高鐵","航運業","4293173","4551587","4402938","-5.677448327363621","-2.4929944505237183","26734525","26502845","0.8741703013393468","-"
"114/09/07","114/6","2634","漢翔","航運業","2652170","2904549","3140908","-8.689094244924084","-15.560404825610938","15678362","19378011","-19.09199556136076","-"
