出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/09/07","114/7","2316","楠梓電","電子零組件業","292536","250761","282396","16.659289123906827","3.590702417881273","1937519","1834929","5.590952020486896","-"
"114/09/07","114/7","2317","鴻海","其他電子業","613864601","540236697","572351867","13.628823145274042","7.253009275149267","4053385041","3446293492","17.61578201070984","-"
"114/09/07","114/7","2321","東訊","通信網路業","58678","79003","39794","-25.72687113147602","47.45439010906167","429159","374260","14.668679527601133","-"
"114/09/07","114/7","2323","中環","光電業","626765","462767","650311","35.438568437248115","-3.620729158817858","4035347","4254367","-5.148121918019767","無"
"114/09/07","114/7","2324","仁寶","電腦及週邊設備業","58591225","60519899","76440030","-3.1868427275465216","-23.350075869933594","438132361","513220257","-14.630735045206915","無"
"114/09/07","114/7","2327","國巨*","電子零組件業","10646791","11056490","11005022","-3.7055069013764768","-3.2551593263511878","74521874","70928322","5.066455681836094","-"
"114/09/07","114/7","2328","廣宇","電子零組件業","1761212","1973488","1930261","-10.756386661585983","-8.75783119484878","13213853","12037583","9.771646018972413","-"
"114/09/07","114/7","2329","華泰","半導體業","1758002","1758522","1245429","-0.02957028686590216","41.156340505962206","11099366","9481818","17.059471084553618","-"
"114/09/07","114/7","2330","台積電","半導體業","323165707","263708978","256953058","22.546342354714977","25.768383344167088","2096211240","1523107436","37.62727372043373","-"
"114/09/07","114/7","2331","精英","電腦及週邊設備業","1795537","1803301","1719777","-0.4305437639085211","4.405222304984891","10724884","10169653","5.459684809304703","-"
"114/09/07","114/7","2332","友訊","通信網路業","1104203","1082609","1189028","1.9946259452858788","-7.133978341973444","7591531","8472587","-10.398901775809442","-"
"114/09/07","114/7","2337","旺宏","半導體業","2754115","2200717","2405726","25.14625915099488","14.481657512119003","15690833","14621762","7.311505959404893","-"
"114/09/07","114/7","2338","光罩","半導體業","483955","508515","599687","-4.829749368258557","-19.29873417299358","3701845","4447611","-16.767788369981098","-"
"114/09/07","114/7","2340","台亞","半導體業","385892","415265","339774","-7.073314630416722","13.573139792921177","2503507","2378027","5.276643200434646","-"
"114/09/07","114/7","2342","茂矽","半導體業","165044","168632","175512","-2.1277100431709286","-5.9642645517115636","1242506","1002712","23.914543757330122","-"
"114/09/07","114/7","2344","華邦電","半導體業","6837785","7105364","7083403","-3.765873219162312","-3.4675141312727793","47848359","48688737","-1.7260213589027786","-"
"114/09/07","114/7","2345","智邦","通信網路業","22990663","24543014","8728653","-6.325021857543658","163.3930229555465","126346022","51988755","143.02567353267068","客戶需求增加"
"114/09/07","114/7","2347","聯強","電子通路業","31619995","32410004","35841447","-2.4375467525397405","-11.778129381885726","216337223","239801394","-9.784835112343009","本月營收係當月自結數，前期調整數反應在本年累計營收內"
"114/09/07","114/7","2348","海悅","其他","191985","430970","619662","-55.452815741234886","-69.01778711620206","3442466","4557117","-24.45956511540081","本月增減百分比達50％以上，係因市場環境影響。"
"114/09/07","114/7","2349","錸德","光電業","821390","765750","634611","7.266079007508978","29.43204577292231","4794115","4431673","8.178446379053689","-"
"114/09/07","114/7","2351","順德","半導體業","825706","836627","1001082","-1.3053606923993608","-17.518644826297944","5983197","6174253","-3.0943986260362184","-"
"114/09/07","114/7","2352","佳世達","電腦及週邊設備業","17472607","18785593","16291409","-6.989324212443014","7.250434876443161","120683057","113063175","6.739490554727479","-"
"114/09/07","114/7","2353","宏碁","電腦及週邊設備業","22064455","28685486","23451834","-23.081467052710906","-5.9158656845345226","149934452","149453384","0.3218849832132272","-"
"114/09/07","114/7","2354","鴻準","其他電子業","15584906","13604963","7825674","14.55309360268014","99.15097408862164","86806664","30167482","187.74912006245665","配合客戶策略需求，訂單增加。"
"114/09/07","114/7","2355","敬鵬","電子零組件業","1270473","1307723","1308420","-2.8484625566729345","-2.9002155271243177","9201731","9578375","-3.932232763908283","-"
"114/09/07","114/7","2356","英業達","電腦及週邊設備業","54420542","63274343","55533420","-13.992718976157525","-2.0039788653391057","398032267","340198183","17.000115488565086","-"
"114/09/07","114/7","2357","華碩","電腦及週邊設備業","54871158","68573006","47328857","-19.98140201116457","15.935945801522314","390570631","313932370","24.41234747471247","-"
"114/09/07","114/7","2359","所羅門","其他電子業","301829","428060","333474","-29.4890903144419","-9.489495432927304","2555913","1875372","36.288320397233186","-"
"114/09/07","114/7","2360","致茂","其他電子業","1974233","2377777","1789926","-16.971482186933425","10.296906129080197","15294679","11722864","30.468791585400975","-"
"114/09/07","114/7","2362","藍天","電腦及週邊設備業","1976606","1713014","2159703","15.387615045761448","-8.477878671280264","11727310","14307571","-18.034235161230374","-"
"114/09/07","114/7","2363","矽統","半導體業","235103","266932","14147","-11.924010609443604","1561.857637661695","1341157","98598","1260.2273879794723","113年9月1日及114年1月1日起分別新增合併個體聯暻半導體(山東)有限公司與紘康科技(股)公司營收"
"114/09/07","114/7","2364","倫飛","電腦及週邊設備業","125206","114055","113491","9.776862040243742","10.322404419733724","891278","670144","32.9979825231592","-"
"114/09/07","114/7","2365","昆盈","電腦及週邊設備業","91239","95985","89291","-4.944522581653383","2.181630847453831","558310","576470","-3.150207296129894","-"
"114/09/07","114/7","2367","燿華","電子零組件業","1305549","1434730","1621413","-9.003854383751646","-19.480786203145033","9951049","10913875","-8.82203616955481","-"
"114/09/07","114/7","2368","金像電","電子零組件業","5645777","4631945","3535734","21.887824661130477","59.67765109026867","31520053","22045859","42.97493692579636","接單量增加"
"114/09/07","114/7","2369","菱生","半導體業","478202","462307","465921","3.4381915047792915","2.635854576204979","3054647","3190891","-4.269779193335028","-"
"114/09/07","114/7","2371","大同","電機機械","4283928","4537514","4173193","-5.588654933075689","2.6534837952618053","27835800","27663943","0.6212310370940253","-"
"114/09/07","114/7","2373","震旦行","其他電子業","965491","843204","968251","14.502658905792668","-0.2850500541698382","6217717","6584029","-5.563644996095856","-"
"114/09/07","114/7","2374","佳能","光電業","706647","881599","562693","-19.844850096245573","25.5830443954341","4532823","3357452","35.00782736432271","-"
"114/09/07","114/7","2375","凱美","電子零組件業","450284","458767","453342","-1.849086791334163","-0.6745459277984391","3221022","3070198","4.912517042874759","-"
"114/09/07","114/7","2376","技嘉","電腦及週邊設備業","27690083","25447702","19035807","8.811722960289302","45.46314217201299","195704810","148121047","32.124916724359906","-"
"114/09/07","114/7","2377","微星","電腦及週邊設備業","19346145","19560912","15853346","-1.0979396052699384","22.031935718806615","134203127","110151904","21.834595796001857","-"
"114/09/07","114/7","2379","瑞昱","半導體業","9729539","10207732","10710173","-4.684615544373618","-9.156098598967542","76666298","67006797","14.415703230822986","無"
"114/09/07","114/7","2380","虹光","電腦及週邊設備業","225816","242660","143181","-6.94139948899695","57.713663125694055","1568581","1559806","0.5625699606233083","虹光自行結算114年07月合併營收約新台幣225,816仟元，較去年同期增加約57%，係受惠市場需求成長，帶動銷量增加。"
"114/09/07","114/7","2382","廣達","電腦及週邊設備業","158342022","189868451","124262620","-16.60435361112205","27.425304568662725","1148135664","693156130","65.63882425738629","產品組合變更"
"114/09/07","114/7","2383","台光電","電子零組件業","8372495","8035115","5781766","4.1988198053170365","44.80861037959682","52560257","34132808","53.98749789352227","受惠於AI伺服器成長力道"
"114/09/07","114/7","2385","群光","電子零組件業","8041213","8346496","8380859","-3.6576187180824147","-4.052639472875036","55816772","55900621","-0.14999654476110383","-"
"114/09/07","114/7","2387","精元","電腦及週邊設備業","1710880","1703936","2256455","0.4075270432692308","-24.178412598522904","11096489","13216408","-16.040054150870645","-"
"114/09/07","114/7","2388","威盛","半導體業","792725","931278","802695","-14.877727166324126","-1.2420657908670167","4969690","5922443","-16.087162003923044","-"
"114/09/07","114/7","2390","云辰","其他電子業","56295","50888","56902","10.625294764974061","-1.0667463358054199","408420","389267","4.9202732314837885","-"
"114/09/07","114/7","2392","正崴","電子零組件業","6733663","9558929","8580565","-29.556302803378912","-21.52424694644234","49487254","49301908","0.37594082565729503","-"
"114/09/07","114/7","2393","億光","光電業","1681086","1655534","1835008","1.5434294916323072","-8.388083321707589","11759257","12340866","-4.7128702313111575","-"
"114/09/07","114/7","2395","研華","電腦及週邊設備業","6009344","5838214","5031253","2.9312046458043506","19.440306420686856","41196386","33554285","22.775335549543076","-"
"114/09/07","114/7","2397","友通","電腦及週邊設備業","884243","1010310","719128","-12.478051291187853","22.960446540810537","6383467","4793090","33.18062043483431","-"
"114/09/07","114/7","2399","映泰","電腦及週邊設備業","174088","176939","179501","-1.611289766529708","-3.015582085893672","1124949","1335066","-15.738323049197568","-"
"114/09/07","114/7","2401","凌陽","半導體業","542062","542783","618743","-0.13283393179226322","-12.393029092854384","3789869","3753193","0.9771946180225743","-"
"114/09/07","114/7","2402","毅嘉","電子零組件業","940752","932475","867790","0.8876377382771656","8.407794512497263","6179853","5250392","17.702697246224663","-"
"114/09/07","114/7","2404","漢唐","其他電子業","6072706","5794137","3994292","4.807773789263181","52.03460337902187","32375413","27619441","17.219653359385514","營收較去年同期增加50%以上,係因本月正在投入進行的專案較去年同期增加所致。"
"114/09/07","114/7","2405","輔信","電腦及週邊設備業","135488","133802","149790","1.2600708509588796","-9.548033914146473","974552","1018406","-4.306141165704052","-"
"114/09/07","114/7","2406","國碩","光電業","600512","493953","662709","21.572700236662193","-9.385265629408986","2974423","4775204","-37.71107998736808","-"
"114/09/07","114/7","2408","南亞科","半導體業","5352227","4074153","2745416","31.370299544469734","94.95140262896406","23066261","22169396","4.045509404045108","受市場需求改善影響。"
"114/09/07","114/7","2409","友達","光電業","20922673","21921538","24863565","-4.55654616934268","-15.85006816198723","162261293","158668842","2.26411874865766","-"
"114/09/07","114/7","2412","中華電","通信網路業","19179026","19157690","17771401","0.11137042096411415","7.920731741971272","131717831","126830605","3.8533491186926057","-"
"114/09/07","114/7","2413","環科","電子零組件業","297509","248627","280394","19.66077698721378","6.10391092534077","1860746","1820224","2.22620952146549","-"
"114/09/07","114/7","2414","精技","電子通路業","2572976","2719385","2120477","-5.383901139412036","21.339491067340038","16481044","13033994","26.446613371158527","-"
"114/09/07","114/7","2415","錩新","電子零組件業","204697","194113","234640","5.452494165769423","-12.761251278554381","1327125","1385635","-4.222612737120526","-"
"114/09/07","114/7","2417","圓剛","電腦及週邊設備業","273356","327001","323582","-16.40514860810823","-15.521876989449352","1928564","1966502","-1.9292123781211512","-"
"114/09/07","114/7","2419","仲琦","通信網路業","691344","958408","624829","-27.86537674977671","10.645312557515735","4979825","5173478","-3.743187851576831","-"
"114/09/07","114/7","2420","新巨","電子零組件業","200663","190307","205050","5.441733619887866","-2.1394781760546207","1325135","1324434","0.0529282697363553","-"
"114/09/07","114/7","2421","建準","電子零組件業","1609880","1563439","1396377","2.970438885047642","15.28978205742432","10435310","8133335","28.302965511687397","-"
"114/09/07","114/7","2423","固緯","其他電子業","239390","261148","225758","-8.33167399329116","6.038324223283339","1617304","1540920","4.957038652233731","-"
"114/09/07","114/7","2424","隴華","通信網路業","11830","14991","5301","-21.085984924287906","123.16544048292775","112154","50244","123.21869277923732","本月增加因本月銷售監控系統軟硬體增加。本年增加因銷售監控系統軟硬體增加。"
"114/09/07","114/7","2425","承啟","電腦及週邊設備業","783915","506419","454217","54.79573238760789","72.58601065129663","4931849","2922674","68.74441008473747","本月及本年度營業收入較去年同期增加，主係本期子公司相關產品需求增加所致。"
"114/09/07","114/7","2426","鼎元","光電業","187389","208634","214683","-10.18290403289972","-12.713628931960146","1458944","1418841","2.8264618798018946","-"
"114/09/07","114/7","2427","三商電","資訊服務業","292534","565923","272653","-48.308515469418985","7.291685769091115","3439064","2611325","31.69804601112462","-"
"114/09/07","114/7","2428","興勤","電子零組件業","659874","663913","660316","-0.6083628427218627","-0.06693764803518315","4610751","4171128","10.539666967784253","-"
"114/09/07","114/7","2429","銘旺科","光電業","50765","28185","20440","80.11353556856484","148.36105675146771","252251","144974","73.99740643149806","本年累計營收較去年累計增加主要係面板出貨量增加所致。"
"114/09/07","114/7","2430","燦坤","電子通路業","1544773","1475748","1748332","4.677289076454787","-11.64304033787633","10406410","11151045","-6.677714958553212","-"
"114/09/07","114/7","2431","聯昌","電子零組件業","32515","27628","39483","17.6885768061387","-17.648101714662005","254763","226678","12.38982168538632","-"
"114/09/07","114/7","2432","倚天酷碁-創","電腦及週邊設備業","261441","305096","208192","-14.308611060125338","25.57687134952352","1733061","1377643","25.798991465858716","-"
"114/09/07","114/7","2433","互盛電","其他電子業","230340","222793","230960","3.3874493363795093","-0.2684447523380672","1577000","1607271","-1.8833787208255484","-"
"114/09/07","114/7","2434","統懋","半導體業","4271","3454","5833","23.653734800231614","-26.7786730670324","26849","30398","-11.675110204618726","-"
"114/09/07","114/7","2436","偉詮電","半導體業","282385","314605","281563","-10.241413836398022","0.2919417679169493","2006397","1692514","18.545370968866433","-"
"114/09/07","114/7","2438","翔耀","光電業","48290","38033","31044","26.968685089264586","55.55340806597088","267065","180764","47.74236020446549","客戶需求增加"
"114/09/07","114/7","2439","美律","通信網路業","3658294","3454770","3807765","5.891101288942535","-3.9254260701487618","22793097","22450421","1.5263678128797673","-"
"114/09/07","114/7","2440","太空梭","電子零組件業","270430","258826","367259","4.483320841028336","-26.365317119526","2057807","2263461","-9.08582034327077","-"
"114/09/07","114/7","2441","超豐","半導體業","1410562","1407796","1291558","0.19647733052232","9.21398806712513","9628062","8757075","9.946095014602479","-"
"114/09/07","114/7","2442","新美齊","建材營造","14369","15289","25992","-6.01739812937406","-44.7176054170514","725855","485136","49.61886976023218","本年累計營收較去年同期增加，主係本期營建專案交屋認列收入增加所致。"
"114/09/07","114/7","2444","兆勁","通信網路業","86143","112234","97477","-23.24696615998717","-11.627358248612493","686582","733500","-6.396455351056578","-"
"114/09/07","114/7","2449","京元電子","半導體業","2918332","2815411","2344622","3.655629675383097","24.46918948981968","18595696","14865001","25.097172882800344","以上營收不含停業部門營收:114年7月0仟元暨113年7月846,692仟元;114年1~7月985,800仟元暨113年1~7月5,576,367仟元。"
"114/09/07","114/7","2450","神腦","通信網路業","2384781","2475699","2412011","-3.6724173657621546","-1.1289334915968459","17254439","17963418","-3.9467934220536427","-"
"114/09/07","114/7","2451","創見","半導體業","1274380","1052487","788630","21.08273071306344","61.59415695573336","7487664","5852866","27.931580869953283","本月營收較去年同期增加主係市場價格上漲所致"
"114/09/07","114/7","2453","凌群","資訊服務業","557821","604913","526772","-7.7849211374197615","5.894200906654112","3739494","3474900","7.614434947768281","-"
"114/09/07","114/7","2454","聯發科","半導體業","43220164","56433621","45609723","-23.41415767030083","-5.239143855357333","346900972","306338991","13.24088091678803","海外子公司之營收係以當月平均匯率換算之"
"114/09/07","114/7","2455","全新","通信網路業","290875","263848","262493","10.243397713835238","10.812478808958716","1798625","1975488","-8.952876453817993","-"
"114/09/07","114/7","2457","飛宏","電子零組件業","995694","750056","1076921","32.7492880531587","-7.542521689148972","5670049","6019712","-5.808633369835634","-"
"114/09/07","114/7","2458","義隆","半導體業","1011978","988850","1098933","2.338878495221722","-7.912675295036185","7162580","7356265","-2.632925812215846","-"
"114/09/07","114/7","2459","敦吉","其他電子業","430921","371544","477729","15.981148935253968","-9.798023565661703","2781498","3090918","-10.010618204688704","-"
"114/09/07","114/7","2460","建通","電子零組件業","252600","255729","277246","-1.2235608788991472","-8.889578208522396","1726258","1767574","-2.337441035000515","-"
"114/09/07","114/7","2461","光群雷","其他電子業","477685","436403","493962","9.45960499813246","-3.2951927476202623","3058882","3276936","-6.6542038050178585","-"
"114/09/07","114/7","2462","良得電","電子零組件業","360056","360265","387851","-0.058012851650868114","-7.166411843723492","2426541","2279876","6.433025304885002","-"
"114/09/07","114/7","2464","盟立","其他電子業","532373","568069","647548","-6.283743700149102","-17.786326264616676","3897227","3822146","1.964367661517901","-"
"114/09/07","114/7","2465","麗臺","電腦及週邊設備業","281096","145673","255025","92.96369265409513","10.222919321635134","1859436","1914221","-2.8619997377523285","-"
"114/09/07","114/7","2466","冠西電","光電業","215166","77900","233011","176.20795892169448","-7.658436726163142","662546","679247","-2.458752118154368","-"
"114/09/07","114/7","2467","志聖","電子零組件業","501669","447821","363067","12.024447267993239","38.17532301200605","3320822","2792427","18.922428410841178","-"
"114/09/07","114/7","2468","華經","資訊服務業","150816","199002","188910","-24.2138269967136","-20.16515801175163","1593885","1284910","24.046431267559594","-"
"114/09/07","114/7","2471","資通","資訊服務業","79054","88694","75780","-10.868829909576746","4.320401161256268","517594","445134","16.278244303962403","-"
"114/09/07","114/7","2472","立隆電","電子零組件業","974676","936936","933647","4.02802325879249","4.394487424047846","6580878","5860530","12.291516296307671","-"
"114/09/07","114/7","2474","可成","其他電子業","1607762","1790965","1991891","-10.229289796283009","-19.28463957114119","11042384","10323197","6.966708084714455","-"
"114/09/07","114/7","2476","鉅祥","電子零組件業","628580","595099","648563","5.626122712355423","-3.0811193361323417","4086527","3701514","10.401500575170052","-"
"114/09/07","114/7","2477","美隆電","其他電子業","225649","295630","214627","-23.671819504109866","5.135420986176017","1401168","1358315","3.1548646668850746","-"
"114/09/07","114/7","2478","大毅","電子零組件業","448100","459694","441014","-2.5221125357302903","1.6067517130975435","3159404","2782501","13.545475814743643","-"
"114/09/07","114/7","2480","敦陽科","資訊服務業","664605","843112","543574","-21.172394652193304","22.265781659902792","4912074","4083897","20.27908637264848","-"
"114/09/07","114/7","2481","強茂","半導體業","1105266","1090442","1098000","1.3594487373010211","0.6617486338797814","7577026","7287677","3.9703872715544337","-"
"114/09/07","114/7","2482","連宇","其他電子業","52308","45548","55615","14.841485904979363","-5.946237525847343","305374","354138","-13.769773365185323","-"
"114/09/07","114/7","2483","百容","電子零組件業","146629","147231","134431","-0.4088812817952741","9.073799941977668","1037248","1057897","-1.951891346700104","-"
"114/09/07","114/7","2484","希華","電子零組件業","219967","210235","195648","4.6291055247699004","12.429976283938501","1467315","1235653","18.74814369406298","-"
"114/09/07","114/7","2485","兆赫","通信網路業","133593","151802","83273","-11.995230629372472","60.427749690776125","1207521","2041141","-40.84088262398335","客戶端需求增加"
"114/09/07","114/7","2486","一詮","光電業","519097","520374","476177","-0.24540042354152974","9.013455080778787","3467951","2987553","16.07998251411774","-"
"114/09/07","114/7","2488","漢平","其他電子業","238462","261968","301622","-8.972851646002566","-20.940117100211523","1536501","1429299","7.500320086979701","-"
"114/09/07","114/7","2489","瑞軒","光電業","2034613","2033192","2346202","0.0698901038367257","-13.280570044693508","13738920","12569870","9.300414403649361","-"
"114/09/07","114/7","2491","吉祥全","光電業","15283","13867","16299","10.211292997764478","-6.233511258359409","103165","115368","-10.57745648706747","-"
"114/09/07","114/7","2492","華新科","電子零組件業","3130662","3147542","3128959","-0.5362914934892052","0.0544270474621112","21382145","20147358","6.1287787708939305","-"
"114/09/07","114/7","2493","揚博","電子零組件業","315914","307656","318691","2.6841667316743374","-0.8713769764442674","2157526","2083391","3.558381503999969","-"
"114/09/07","114/7","2495","普安","電腦及週邊設備業","91212","93895","110294","-2.8574471484104587","-17.30103178776724","634288","784830","-19.181478791585437","-"
"114/09/07","114/7","2496","卓越","其他","74296","67387","71376","10.252719367237004","4.091010984084286","478750","459104","4.279204711786436","-"
"114/09/07","114/7","2497","怡利電","汽車工業","458324","335875","414211","36.456717528842574","10.649886169126363","2587799","2386059","8.454946000916156","-"
"114/09/07","114/7","2498","宏達電","通信網路業","147448","319657","232519","-53.87305768370472","-36.5866875395129","1550772","1594008","-2.712407967839559","-"
"114/09/07","114/7","2501","國建","建材營造","1129606","4262129","1084232","-73.49667267227247","4.184897697171823","12502867","12481784","0.16891014938249213","-"
"114/09/07","114/7","2504","國產","建材營造","1837947","1834580","1706050","0.18352974522779056","7.731133319656516","13080601","12358791","5.840458018911397","-"
"114/09/07","114/7","2505","國揚","建材營造","761582","378576","446","101.17017454883563","170658.29596412557","1896235","400320","373.67980615507594","本年度營建收入1,891,604仟元，租賃收入4,631仟元。"
"114/09/07","114/7","2506","太設","建材營造","207924","64751","114816","221.1131874411206","81.09322742474916","742671","1016655","-26.949555158829693","本月交屋較去年同月多"
"114/09/07","114/7","2509","全坤建","建材營造","20197","19817","604811","1.9175455417066156","-96.66060967806472","152739","1248261","-87.76385707796686","本月營收及累計營收較去年同期減少,主要係認列租金所致."
"114/09/07","114/7","2511","太子","建材營造","785216","668189","723352","17.51405665163599","8.552406020858449","4615488","4613702","0.03871077932644978","-"
"114/09/07","114/7","2514","龍邦","其他","1858525","1858613","2552946","-0.004734713466439759","-27.20077118748301","11973874","14539196","-17.644180599807584","-"
"114/09/07","114/7","2515","中工","建材營造","1764071","1787936","1807551","-1.3347793209600343","-2.4054646314267205","11574167","11935849","-3.0302159486099396","-"
"114/09/07","114/7","2516","新建","建材營造","763775","823231","708808","-7.22227418549593","7.754850396722385","5560101","5007446","11.036664199673845","-"
"114/09/07","114/7","2520","冠德","建材營造","1843888","2231298","2665365","-17.36253965180805","-30.820431723234904","11909981","17822352","-33.17390993063093","-"
"114/09/07","114/7","2524","京城","建材營造","150833","333992","333325","-54.83933746916094","-54.7489687242181","2920408","2520374","15.872009471610166","因銷售金額比較去年同期為減少，致使本月營收負成長比率高。"
"114/09/07","114/7","2527","宏璟","建材營造","127427","-50033","176936","354.6859073011812","-27.981303974318397","308736","1064618","-71.00030245590438","本年累計營收較去年低,主要係因去年房地銷售收入較高所致"
"114/09/07","114/7","2528","皇普","建材營造","2045022","853166","381","139.6980189083953","536651.1811023622","7326834","1172","625056.4846416382","主係114年7月認列皇普摩天100案176,710仟元、皇普莊園案1,849,708仟元、皇普園首之道案18,589仟元及租賃收入15仟元所致。"
"114/09/07","114/7","2530","華建","建材營造","1978557","27586","1040211","7072.32291742188","90.20727525473197","5617154","3597931","56.1217822131664","本年度出售房地收入較去年度增加2,018,406仟元,本年度租金收入較去年度同期增加817仟元."
"114/09/07","114/7","2534","宏盛","建材營造","127516","430117","147178","-70.35318297114506","-13.359333596053759","4217093","810077","420.57927826614014","成屋銷售之新案及預售案陸續交屋"
"114/09/07","114/7","2535","達欣工","建材營造","1993357","1848587","1223826","7.831386891717837","62.87911843677124","12963767","8915883","45.400820087028954","本公司114年7月單月營收較去年同期變動增加50%以上，係因部分廠房工程投入較多所致。"
"114/09/07","114/7","2536","宏普","建材營造","303682","532928","43962","-43.01631740122493","590.7829489104226","3982129","568331","600.6707358915843","今年本期預售完工交屋及租金收入"
"114/09/07","114/7","2537","聯上發","建材營造","66166","96500","274720","-31.43419689119171","-75.91511357018055","498973","1511321","-66.98431372289541","本月營收較去年減少，係去年同期認列台北市及桃園市房地出售收入較高所致。"
"114/09/07","114/7","2538","基泰","建材營造","19184","18630","53765","2.9736983360171765","-64.31879475495211","162902","691358","-76.43738844419245","本月營收較去年同期減少(含本年減少)，係因本月無建案交屋認列所致。"
"114/09/07","114/7","2539","櫻花建","建材營造","624290","588011","0","6.169782538081771","","7599066","1775123","328.0867297646417","無異常。本月有「櫻花知殷」建案陸續過戶中。"
"114/09/07","114/7","2540","愛山林","建材營造","1020778","1862073","691205","-45.180559516195125","47.68093402102126","7723671","5641071","36.91852132334445","-"
"114/09/07","114/7","2542","興富發","建材營造","1621145","4430403","2922687","-63.40863348097227","-44.53237722684639","7544402","18162393","-58.46140979330202","本月較去年同期減少，係去年同期認列「青昇二」及「夢&#24742;城」等新建案收入所致。"
"114/09/07","114/7","2543","皇昌","建材營造","911475","951740","1015010","-4.230672242419148","-10.200392114363405","5913587","7305847","-19.056791088014847","-"
"114/09/07","114/7","2545","皇翔","建材營造","214349","1249052","1031980","-82.83906514700749","-79.22934552995213","5322533","6750329","-21.151502393438896","因去年同期成屋銷售情形較本月佳所致"
"114/09/07","114/7","2546","根基","建材營造","1757700","2009127","962643","-12.514241260009944","82.59105400444402","11038903","7473313","47.71096834830817","單月營收差異主係因在手案量規模成長及依工程全程營運進度認列所致。"
"114/09/07","114/7","2547","日勝生","建材營造","484168","480660","697829","0.7298298173344984","-30.61795941412581","3178298","3876425","-18.00955777552771","-"
"114/09/07","114/7","2548","華固","建材營造","832015","2009789","3053599","-58.60187313195564","-72.75297116615508","2860019","4796667","-40.374868632740196","本公司截至7月累計營收較去年同期減少，係因本期認列交屋金額較低所致。"
"114/09/07","114/7","2597","潤弘","建材營造","2706063","3017553","2223360","-10.322602453047221","21.71051921416235","16680909","14360552","16.157853820660932","-"
"114/09/07","114/7","2601","益航","貿易百貨","314051","305373","365600","2.8417705560085533","-14.099835886214443","2480335","2855252","-13.130784953482214","-"
"114/09/07","114/7","2603","長榮","航運業","33605171","30109881","54396728","11.60844840270209","-38.222072842322426","230059729","249363993","-7.741399938201984","-"
"114/09/07","114/7","2605","新興","航運業","351450","320805","395484","9.552531911909103","-11.13420517644203","2356104","2822509","-16.52448229571633","-"
"114/09/07","114/7","2606","裕民","航運業","1396539","1265404","1775095","10.363093525862096","-21.32595720229058","8447327","9773258","-13.566929267599402","-"
"114/09/07","114/7","2607","榮運","航運業","1439680","1472439","2229330","-2.2248120295645526","-35.4209560720037","10267178","11934313","-13.969258222069422","-"
"114/09/07","114/7","2608","嘉里大榮","航運業","1141445","1124864","1078104","1.474044862312244","5.8752216854774675","7460619","7164736","4.129712525346363","-"
"114/09/07","114/7","2609","陽明","航運業","15484403","13805564","25458337","12.160596988286752","-39.177476517810256","99657828","121848986","-18.212016963358234","-"
"114/09/07","114/7","2610","華航","航運業","17740055","16892792","18345343","5.015529700478169","-3.2994095558747527","121802362","117226454","3.903477281672275","-"
"114/09/07","114/7","2611","志信","航運業","53148","55016","57228","-3.395375890649993","-7.129377227930384","392143","390070","0.5314430743199938","-"
"114/09/07","114/7","2612","中航","航運業","406391","400633","428301","1.437225590503029","-5.1155612524836505","2844152","2578845","10.287822649286793","-"
"114/09/07","114/7","2613","中櫃","航運業","290849","294281","272591","-1.16623227459469","6.697946740721447","1932150","1875379","3.0271747737390684","-"
"114/09/07","114/7","2614","東森","其他","447636","444341","483144","0.7415475952027835","-7.349361680989519","3111967","3344884","-6.963380493912495","-"
"114/09/07","114/7","2615","萬海","航運業","12415675","12206246","20108010","1.7157527383931144","-38.255078448837054","84358576","85887989","-1.7807064966907074","-"
"114/09/07","114/7","2616","山隆","油電燃氣業","664722","667436","782087","-0.4066307481166734","-15.006642483508868","4672109","7358429","-36.50670543943551","-"
"114/09/07","114/7","2617","台航","航運業","338948","326093","398571","3.9421269392473928","-14.959191712392522","2383689","2552058","-6.597381407475849","-"
"114/09/07","114/7","2618","長榮航","航運業","18492913","18542817","19875395","-0.2691284716879857","-6.955746036745433","128744305","127164747","1.2421351335681106","-"
"114/09/07","114/7","2630","亞航","航運業","478525","472149","411718","1.3504211594221316","16.226397679965412","3122032","2937120","6.295691017050716","-"
"114/09/07","114/7","2633","台灣高鐵","航運業","4386143","4293173","4241087","2.1655311817157146","3.4202552317365806","31120668","30743932","1.2253995357522909","-"
"114/09/07","114/7","2634","漢翔","航運業","2664256","2652170","2907189","0.45570231169193526","-8.356285057490242","18342618","22285200","-17.69148134187712","-"
"114/09/07","114/7","2636","台驊控股","航運業","1727180","2066286","2671203","-16.411377708603744","-35.34074347775141","12970814","14161504","-8.407934637450937","-"
"114/09/07","114/7","2637","慧洋-KY","航運業","1342853","1189114","1855327","12.928869729899741","-27.621761554701678","8675246","12077269","-28.16881034942585","-"
"114/09/07","114/7","2642","宅配通","航運業","322303","338058","332421","-4.660442882582279","-3.043730690900996","2274349","2357297","-3.518775953984585","-"
"114/09/07","114/7","2645","長榮航太","航運業","1453865","1614521","1319036","-9.950691257654746","10.221783181050403","10313018","9000960","14.576867356370876","-"
